Gene	GO
Zm00001d022109	GO:0003700
Zm00001d016457	GO:0003700
Zm00001d039532	GO:0003700
Zm00001d018191	GO:0003700
Zm00001d026191	GO:0003700
Zm00001d025298	GO:0003700
Zm00001d022295	GO:0003700
Zm00001d046651	GO:0003700
Zm00001d000339	GO:0003700
Zm00001d016154	GO:0003700
Zm00001d045378	GO:0003700
Zm00001d007172	GO:0003700
Zm00001d013676	GO:0003700
Zm00001d031272	GO:0003700
Zm00001d023955	GO:0003700
Zm00001d012296	GO:0003700
Zm00001d010805	GO:0003700
Zm00001d051749	GO:0003700
Zm00001d021263	GO:0003700
Zm00001d022613	GO:0003700
Zm00001d024468	GO:0003700
Zm00001d007188	GO:0003700
Zm00001d046305	GO:0003700
Zm00001d005875	GO:0003700
Zm00001d015153	GO:0003700
Zm00001d042721	GO:0003700
Zm00001d002747	GO:0003700
Zm00001d005892	GO:0003700
Zm00001d042593	GO:0003700
Zm00001d050948	GO:0003700
Zm00001d002744	GO:0003700
Zm00001d030139	GO:0003700
Zm00001d002761	GO:0003700
Zm00001d017591	GO:0003700
Zm00001d018571	GO:0003700
Zm00001d052087	GO:0003700
Zm00001d019475	GO:0003700
Zm00001d038801	GO:0003700
Zm00001d016924	GO:0003700
Zm00001d030617	GO:0003700
Zm00001d051239	GO:0003700
Zm00001d029884	GO:0003700
Zm00001d048046	GO:0003700
Zm00001d029064	GO:0003700
Zm00001d027924	GO:0003700
Zm00001d016520	GO:0003700
Zm00001d030862	GO:0003700
Zm00001d036251	GO:0003700
Zm00001d022437	GO:0003700
Zm00001d053703	GO:0003700
Zm00001d041920	GO:0003700
Zm00001d032923	GO:0003700
Zm00001d041142	GO:0003700
Zm00001d038843	GO:0003700
Zm00001d033471	GO:0003700
Zm00001d052167	GO:0003700
Zm00001d006702	GO:0003700
Zm00001d017409	GO:0003700
Zm00001d033602	GO:0003700
Zm00001d023507	GO:0003700
Zm00001d020670	GO:0003700
Zm00001d014628	GO:0003700
Zm00001d014113	GO:0003700
Zm00001d030513	GO:0003700
Zm00001d020136	GO:0003700
Zm00001d036889	GO:0003700
Zm00001d036298	GO:0003700
Zm00001d047339	GO:0003700
Zm00001d027757	GO:0003700
Zm00001d014565	GO:0003700
Zm00001d027425	GO:0003700
Zm00001d038907	GO:0003700
Zm00001d043536	GO:0003700
Zm00001d008734	GO:0003700
Zm00001d010658	GO:0003700
Zm00001d026252	GO:0003700
Zm00001d006922	GO:0003700
Zm00001d023541	GO:0003700
Zm00001d046402	GO:0003700
Zm00001d006721	GO:0003700
Zm00001d034886	GO:0003700
Zm00001d038746	GO:0003700
Zm00001d011496	GO:0003700
Zm00001d025409	GO:0003700
Zm00001d044857	GO:0003700
Zm00001d006653	GO:0003700
Zm00001d047860	GO:0003700
Zm00001d011403	GO:0003700
Zm00001d004512	GO:0003700
Zm00001d043204	GO:0003700
Zm00001d013709	GO:0003700
Zm00001d036392	GO:0003700
Zm00001d024376	GO:0003700
Zm00001d002794	GO:0003700
Zm00001d002760	GO:0003700
Zm00001d041883	GO:0003700
Zm00001d025720	GO:0003700
Zm00001d020267	GO:0003700
Zm00001d030191	GO:0003700
Zm00001d022461	GO:0003700
Zm00001d052355	GO:0003700
Zm00001d032265	GO:0003700
Zm00001d019744	GO:0003700
Zm00001d018729	GO:0003700
Zm00001d036118	GO:0003700
Zm00001d051328	GO:0003700
Zm00001d035323	GO:0003700
Zm00001d049494	GO:0003700
Zm00001d028962	GO:0003700
Zm00001d043066	GO:0003700
Zm00001d005843	GO:0003700
Zm00001d011499	GO:0003700
Zm00001d005692	GO:0003700
Zm00001d039635	GO:0003700
Zm00001d052543	GO:0003700
Zm00001d039181	GO:0003700
Zm00001d039584	GO:0003700
Zm00001d005578	GO:0003700
Zm00001d002620	GO:0003700
Zm00001d003331	GO:0003700
Zm00001d044168	GO:0003700
Zm00001d046751	GO:0003700
Zm00001d017920	GO:0003700
Zm00001d046621	GO:0003700
Zm00001d043420	GO:0003700
Zm00001d017477	GO:0003700
Zm00001d039019	GO:0003700
Zm00001d049889	GO:0003700
Zm00001d013331	GO:0003700
Zm00001d037317	GO:0003700
Zm00001d034073	GO:0003700
Zm00001d053162	GO:0003700
Zm00001d030181	GO:0003700
Zm00001d053442	GO:0003700
Zm00001d053543	GO:0003700
Zm00001d042588	GO:0003700
Zm00001d037360	GO:0003700
Zm00001d016957	GO:0003700
Zm00001d019096	GO:0003700
Zm00001d020595	GO:0003700
Zm00001d014710	GO:0003700
Zm00001d010399	GO:0003700
Zm00001d007882	GO:0003700
Zm00001d024324	GO:0003700
Zm00001d005203	GO:0003700
Zm00001d020823	GO:0003700
Zm00001d016361	GO:0003700
Zm00001d021208	GO:0003700
Zm00001d007042	GO:0003700
Zm00001d052358	GO:0003700
Zm00001d006195	GO:0003700
Zm00001d017712	GO:0003700
Zm00001d019734	GO:0003700
Zm00001d039439	GO:0003700
Zm00001d047081	GO:0003700
Zm00001d031728	GO:0003700
Zm00001d043569	GO:0003700
Zm00001d017480	GO:0003700
Zm00001d010232	GO:0003700
Zm00001d009698	GO:0003700
Zm00001d032077	GO:0003700
Zm00001d018971	GO:0003700
Zm00001d045044	GO:0003700
Zm00001d012584	GO:0003700
Zm00001d021973	GO:0003700
Zm00001d041397	GO:0003700
Zm00001d023616	GO:0003700
Zm00001d019098	GO:0003700
Zm00001d046718	GO:0003700
Zm00001d041926	GO:0003700
Zm00001d023332	GO:0003700
Zm00001d052229	GO:0003700
Zm00001d035457	GO:0003700
Zm00001d018421	GO:0003700
Zm00001d038023	GO:0003700
Zm00001d053746	GO:0003700
Zm00001d025669	GO:0003700
Zm00001d014795	GO:0003700
Zm00001d015759	GO:0003700
Zm00001d020492	GO:0003700
Zm00001d027870	GO:0003700
Zm00001d010785	GO:0003700
Zm00001d035835	GO:0003700
Zm00001d007033	GO:0003700
Zm00001d045120	GO:0003700
Zm00001d039194	GO:0003700
Zm00001d036425	GO:0003700
Zm00001d052725	GO:0003700
Zm00001d050787	GO:0003700
Zm00001d007364	GO:0003700
Zm00001d024436	GO:0003700
Zm00001d030995	GO:0003700
Zm00001d031736	GO:0003700
Zm00001d031723	GO:0003700
Zm00001d005798	GO:0003700
Zm00001d002762	GO:0003700
Zm00001d026094	GO:0003700
Zm00001d040554	GO:0003700
Zm00001d008793	GO:0003700
Zm00001d021214	GO:0003700
Zm00001d052847	GO:0003700
Zm00001d043969	GO:0003700
Zm00001d023539	GO:0003700
Zm00001d005888	GO:0003700
Zm00001d012482	GO:0003700
Zm00001d047995	GO:0003700
Zm00001d043474	GO:0003700
Zm00001d027852	GO:0003700
Zm00001d043782	GO:0003700
Zm00001d044546	GO:0003700
Zm00001d017422	GO:0003700
Zm00001d018158	GO:0003700
Zm00001d016260	GO:0003700
Zm00001d034751	GO:0003700
Zm00001d051451	GO:0003700
Zm00001d030969	GO:0003700
Zm00001d039324	GO:0003700
Zm00001d008546	GO:0003700
Zm00001d038001	GO:0003700
Zm00001d044004	GO:0003700
Zm00001d036494	GO:0003700
Zm00001d034047	GO:0003700
Zm00001d011237	GO:0003700
Zm00001d029607	GO:0003700
Zm00001d043063	GO:0003700
Zm00001d006157	GO:0003700
Zm00001d023336	GO:0003700
Zm00001d014201	GO:0003700
Zm00001d023424	GO:0003700
Zm00001d022550	GO:0003700
Zm00001d028017	GO:0003700
Zm00001d047742	GO:0003700
Zm00001d037854	GO:0003700
Zm00001d039065	GO:0003700
Zm00001d046354	GO:0003700
Zm00001d053707	GO:0003700
Zm00001d034920	GO:0003700
Zm00001d038585	GO:0003700
Zm00001d044171	GO:0003700
Zm00001d013630	GO:0003700
Zm00001d009103	GO:0003700
Zm00001d002079	GO:0003700
Zm00001d000179	GO:0003700
Zm00001d045204	GO:0003700
Zm00001d012757	GO:0003700
Zm00001d020804	GO:0003700
Zm00001d027929	GO:0003700
Zm00001d047563	GO:0003700
Zm00001d011748	GO:0003700
Zm00001d021892	GO:0003700
Zm00001d050195	GO:0003700
Zm00001d045398	GO:0003700
Zm00001d021207	GO:0003700
Zm00001d006127	GO:0003700
Zm00001d031861	GO:0003700
Zm00001d041831	GO:0003700
Zm00001d005962	GO:0003700
Zm00001d045262	GO:0003700
Zm00001d029896	GO:0003700
Zm00001d039077	GO:0003700
Zm00001d048296	GO:0003700
Zm00001d051739	GO:0003700
Zm00001d041981	GO:0003700
Zm00001d017444	GO:0003700
Zm00001d015521	GO:0003700
Zm00001d033965	GO:0003700
Zm00001d006027	GO:0003700
Zm00001d048474	GO:0003700
Zm00001d045400	GO:0003700
Zm00001d039113	GO:0003700
Zm00001d052431	GO:0003700
Zm00001d051355	GO:0003700
Zm00001d038216	GO:0003700
Zm00001d045903	GO:0003700
Zm00001d012508	GO:0003700
Zm00001d004442	GO:0042626
Zm00001d045269	GO:0042626
Zm00001d002105	GO:0042626
Zm00001d024242	GO:0042626
Zm00001d008178	GO:0042626
Zm00001d002119	GO:0042626
Zm00001d031447	GO:0042626
Zm00001d047780	GO:0042626
Zm00001d043599	GO:0042626
Zm00001d024465	GO:0042626
Zm00001d051514	GO:0042626
Zm00001d008940	GO:0042626
Zm00001d002503	GO:0042626
Zm00001d016794	GO:0042626
Zm00001d009243	GO:0042626
Zm00001d008331	GO:0003824
Zm00001d000227	GO:0003824
Zm00001d052485	GO:0003824
Zm00001d011192	GO:0003824
Zm00001d027534	GO:0003824
Zm00001d048954	GO:0003824
Zm00001d031300	GO:0003824
Zm00001d040380	GO:0003824
Zm00001d030900	GO:0003824
Zm00001d014291	GO:0003824
Zm00001d037318	GO:0003824
Zm00001d047317	GO:0003824
Zm00001d002592	GO:0003824
Zm00001d041679	GO:0003824
Zm00001d004006	GO:0003824
Zm00001d044059	GO:0003824
Zm00001d020396	GO:0003824
Zm00001d027711	GO:0003824
Zm00001d002965	GO:0003824
Zm00001d014364	GO:0003824
Zm00001d012313	GO:0003824
Zm00001d021321	GO:0003824
Zm00001d045101	GO:0003824
Zm00001d000180	GO:0003824
Zm00001d013934	GO:0003824
Zm00001d027729	GO:0003824
Zm00001d008563	GO:0003824
Zm00001d008332	GO:0003824
Zm00001d006841	GO:0003824
Zm00001d003702	GO:0003824
Zm00001d027535	GO:0003824
Zm00001d012909	GO:0003824
Zm00001d025893	GO:0003824
Zm00001d043721	GO:0003824
Zm00001d007937	GO:0003824
Zm00001d017715	GO:0003824
Zm00001d008187	GO:0003824
Zm00001d018342	GO:0003824
Zm00001d043376	GO:0003824
Zm00001d005687	GO:0003824
Zm00001d043851	GO:0003824
Zm00001d033029	GO:0003824
Zm00001d005035	GO:0003824
Zm00001d005019	GO:0003824
Zm00001d039505	GO:0003824
Zm00001d033862	GO:0003824
Zm00001d034739	GO:0003824
Zm00001d019163	GO:0003824
Zm00001d027805	GO:0003824
Zm00001d013027	GO:0003824
Zm00001d007892	GO:0003824
Zm00001d045479	GO:0003824
Zm00001d051015	GO:0003824
Zm00001d050293	GO:0003824
Zm00001d019669	GO:0003824
Zm00001d031726	GO:0003824
Zm00001d049560	GO:0003824
Zm00001d039115	GO:0003824
Zm00001d007936	GO:0003824
Zm00001d039685	GO:0003824
Zm00001d010902	GO:0003824
Zm00001d026370	GO:0003824
Zm00001d027941	GO:0003824
Zm00001d006182	GO:0003824
Zm00001d049823	GO:0003824
Zm00001d007481	GO:0003824
Zm00001d034251	GO:0003824
Zm00001d035200	GO:0003824
Zm00001d018633	GO:0003824
Zm00001d049073	GO:0003824
Zm00001d003934	GO:0003824
Zm00001d008320	GO:0003824
Zm00001d036642	GO:0003824
Zm00001d039050	GO:0003824
Zm00001d032311	GO:0003824
Zm00001d022060	GO:0003824
Zm00001d052378	GO:0003824
Zm00001d023651	GO:0003824
Zm00001d038755	GO:0003824
Zm00001d033055	GO:0003824
Zm00001d043468	GO:0003824
Zm00001d015025	GO:0003824
Zm00001d018946	GO:0003824
Zm00001d004452	GO:0003824
Zm00001d052731	GO:0003824
Zm00001d024034	GO:0003824
Zm00001d035212	GO:0003824
Zm00001d033555	GO:0003824
Zm00001d033225	GO:0003824
Zm00001d053896	GO:0003824
Zm00001d015986	GO:0003824
Zm00001d053672	GO:0003824
Zm00001d037480	GO:0003824
Zm00001d014486	GO:0003824
Zm00001d034740	GO:0003824
Zm00001d029684	GO:0003824
Zm00001d039745	GO:0003824
Zm00001d000294	GO:0003824
Zm00001d044122	GO:0003824
Zm00001d031802	GO:0003824
Zm00001d013992	GO:0003824
Zm00001d043574	GO:0003824
Zm00001d045021	GO:0003824
Zm00001d044250	GO:0003824
Zm00001d033954	GO:0003824
Zm00001d004560	GO:0003824
Zm00001d026371	GO:0003824
Zm00001d044119	GO:0003824
Zm00001d039264	GO:0003824
Zm00001d023538	GO:0003824
Zm00001d045570	GO:0003824
Zm00001d028909	GO:0003824
Zm00001d032950	GO:0003824
Zm00001d015513	GO:0003824
Zm00001d033030	GO:0003824
Zm00001d039301	GO:0003824
Zm00001d051908	GO:0003824
Zm00001d033925	GO:0003824
Zm00001d034178	GO:0003824
Zm00001d020590	GO:0003824
Zm00001d043469	GO:0003824
Zm00001d030090	GO:0003824
Zm00001d039408	GO:0003824
Zm00001d024231	GO:0003824
Zm00001d034519	GO:0003824
Zm00001d011438	GO:0003824
Zm00001d022593	GO:0003824
Zm00001d048422	GO:0003824
Zm00001d020970	GO:0003824
Zm00001d046700	GO:0003824
Zm00001d008287	GO:0003824
Zm00001d019177	GO:0003824
Zm00001d038304	GO:0003824
Zm00001d051200	GO:0003824
Zm00001d042663	GO:0003824
Zm00001d024343	GO:0003824
Zm00001d013844	GO:0003824
Zm00001d024796	GO:0003824
Zm00001d020853	GO:0003824
Zm00001d044016	GO:0003824
Zm00001d009673	GO:0003824
Zm00001d034575	GO:0003824
Zm00001d022120	GO:0003824
Zm00001d027499	GO:0003824
Zm00001d012907	GO:0003824
Zm00001d039454	GO:0003824
Zm00001d027519	GO:0003824
Zm00001d001849	GO:0003824
Zm00001d047915	GO:0050662
Zm00001d046855	GO:0050662
Zm00001d015513	GO:0050662
Zm00001d008331	GO:0050662
Zm00001d050972	GO:0050662
Zm00001d019177	GO:0050662
Zm00001d021026	GO:0050662
Zm00001d018350	GO:0050662
Zm00001d045078	GO:0050662
Zm00001d048954	GO:0050662
Zm00001d008332	GO:0050662
Zm00001d030090	GO:0050662
Zm00001d016650	GO:0050662
Zm00001d022060	GO:0050662
Zm00001d041679	GO:0050662
Zm00001d031577	GO:0050662
Zm00001d031802	GO:0050662
Zm00001d011438	GO:0050662
Zm00001d046700	GO:0050662
Zm00001d026370	GO:0050662
Zm00001d027941	GO:0050662
Zm00001d024231	GO:0050662
Zm00001d026371	GO:0050662
Zm00001d052903	GO:0050662
Zm00001d009967	GO:0050662
Zm00001d045101	GO:0050662
Zm00001d032950	GO:0050662
Zm00001d035212	GO:0050662
Zm00001d020970	GO:0050662
Zm00001d044122	GO:0050662
Zm00001d019669	GO:0050662
Zm00001d005083	GO:0004672
Zm00001d045202	GO:0004672
Zm00001d033754	GO:0004672
Zm00001d013299	GO:0004672
Zm00001d047570	GO:0004672
Zm00001d038432	GO:0004672
Zm00001d041063	GO:0004672
Zm00001d042268	GO:0004672
Zm00001d028286	GO:0004672
Zm00001d022432	GO:0004672
Zm00001d025342	GO:0004672
Zm00001d049361	GO:0004672
Zm00001d048053	GO:0004672
Zm00001d010548	GO:0004672
Zm00001d046616	GO:0004672
Zm00001d028774	GO:0004672
Zm00001d025739	GO:0004672
Zm00001d025002	GO:0004672
Zm00001d005298	GO:0004672
Zm00001d031866	GO:0004672
Zm00001d015891	GO:0004672
Zm00001d028439	GO:0004672
Zm00001d053695	GO:0004672
Zm00001d017693	GO:0004672
Zm00001d022155	GO:0004672
Zm00001d048822	GO:0004672
Zm00001d005976	GO:0004672
Zm00001d050148	GO:0004672
Zm00001d031483	GO:0004672
Zm00001d004635	GO:0004672
Zm00001d012931	GO:0004672
Zm00001d033234	GO:0004672
Zm00001d024047	GO:0004672
Zm00001d020297	GO:0004672
Zm00001d049856	GO:0004672
Zm00001d032342	GO:0004672
Zm00001d051343	GO:0004672
Zm00001d018883	GO:0004672
Zm00001d031014	GO:0004672
Zm00001d017806	GO:0004672
Zm00001d033745	GO:0004672
Zm00001d029018	GO:0004672
Zm00001d053518	GO:0004672
Zm00001d048054	GO:0004672
Zm00001d042676	GO:0004672
Zm00001d025997	GO:0004672
Zm00001d003212	GO:0004672
Zm00001d013430	GO:0004672
Zm00001d009660	GO:0004672
Zm00001d044276	GO:0004672
Zm00001d052523	GO:0004672
Zm00001d045013	GO:0004672
Zm00001d020429	GO:0004672
Zm00001d042051	GO:0004672
Zm00001d017419	GO:0004672
Zm00001d045633	GO:0004672
Zm00001d020403	GO:0004672
Zm00001d014952	GO:0004672
Zm00001d039188	GO:0004672
Zm00001d052323	GO:0004672
Zm00001d045756	GO:0004672
Zm00001d007745	GO:0004672
Zm00001d031437	GO:0004672
Zm00001d052296	GO:0004672
Zm00001d048345	GO:0004672
Zm00001d038487	GO:0004672
Zm00001d011834	GO:0004672
Zm00001d026653	GO:0004672
Zm00001d019145	GO:0004672
Zm00001d051083	GO:0004672
Zm00001d027934	GO:0004672
Zm00001d037188	GO:0004672
Zm00001d042470	GO:0004672
Zm00001d037058	GO:0004672
Zm00001d033991	GO:0004672
Zm00001d032069	GO:0004672
Zm00001d013091	GO:0004672
Zm00001d045071	GO:0004672
Zm00001d021883	GO:0004672
Zm00001d003399	GO:0004672
Zm00001d045056	GO:0004672
Zm00001d006917	GO:0004672
Zm00001d002068	GO:0004672
Zm00001d018752	GO:0004672
Zm00001d043058	GO:0004672
Zm00001d044656	GO:0004672
Zm00001d024338	GO:0004672
Zm00001d003812	GO:0004672
Zm00001d027523	GO:0004672
Zm00001d039427	GO:0004672
Zm00001d036972	GO:0004672
Zm00001d044440	GO:0004672
Zm00001d051088	GO:0004672
Zm00001d017473	GO:0004672
Zm00001d026676	GO:0004672
Zm00001d046889	GO:0004672
Zm00001d011211	GO:0004672
Zm00001d044995	GO:0004672
Zm00001d044536	GO:0004672
Zm00001d005252	GO:0004672
Zm00001d008965	GO:0004672
Zm00001d017128	GO:0004672
Zm00001d028796	GO:0004672
Zm00001d000038	GO:0004672
Zm00001d031427	GO:0004672
Zm00001d034237	GO:0004672
Zm00001d043738	GO:0004672
Zm00001d032902	GO:0004672
Zm00001d034495	GO:0004672
Zm00001d054071	GO:0004672
Zm00001d009987	GO:0004672
Zm00001d032310	GO:0004672
Zm00001d042551	GO:0004672
Zm00001d010302	GO:0004672
Zm00001d049750	GO:0004672
Zm00001d012137	GO:0004672
Zm00001d048070	GO:0004672
Zm00001d052051	GO:0004672
Zm00001d051915	GO:0004672
Zm00001d038394	GO:0004672
Zm00001d046236	GO:0004672
Zm00001d021682	GO:0004672
Zm00001d048016	GO:0004672
Zm00001d030551	GO:0004672
Zm00001d031068	GO:0004672
Zm00001d007254	GO:0004672
Zm00001d005735	GO:0004672
Zm00001d009710	GO:0004672
Zm00001d033839	GO:0004672
Zm00001d039409	GO:0004672
Zm00001d004929	GO:0004672
Zm00001d045445	GO:0004672
Zm00001d044439	GO:0004672
Zm00001d043672	GO:0004672
Zm00001d037112	GO:0004672
Zm00001d017613	GO:0004672
Zm00001d008875	GO:0004672
Zm00001d038884	GO:0004672
Zm00001d006644	GO:0004672
Zm00001d022201	GO:0004672
Zm00001d038195	GO:0004672
Zm00001d044604	GO:0004672
Zm00001d013782	GO:0004672
Zm00001d037782	GO:0004672
Zm00001d051099	GO:0004672
Zm00001d032745	GO:0004672
Zm00001d034689	GO:0004672
Zm00001d041232	GO:0004672
Zm00001d017889	GO:0004672
Zm00001d051314	GO:0004672
Zm00001d029468	GO:0004672
Zm00001d002757	GO:0004672
Zm00001d015649	GO:0004672
Zm00001d050355	GO:0004672
Zm00001d026189	GO:0004672
Zm00001d042568	GO:0004672
Zm00001d013376	GO:0004672
Zm00001d020858	GO:0004672
Zm00001d034834	GO:0004672
Zm00001d017096	GO:0004672
Zm00001d046938	GO:0004672
Zm00001d036947	GO:0004672
Zm00001d002693	GO:0004672
Zm00001d015414	GO:0004672
Zm00001d013423	GO:0004672
Zm00001d027892	GO:0004672
Zm00001d005135	GO:0004672
Zm00001d020657	GO:0004672
Zm00001d048958	GO:0004672
Zm00001d048684	GO:0004672
Zm00001d011378	GO:0004672
Zm00001d047719	GO:0004672
Zm00001d026063	GO:0004672
Zm00001d002371	GO:0004672
Zm00001d024134	GO:0004672
Zm00001d037744	GO:0004672
Zm00001d029059	GO:0004672
Zm00001d021948	GO:0004672
Zm00001d010297	GO:0004672
Zm00001d031509	GO:0004672
Zm00001d025726	GO:0004672
Zm00001d031598	GO:0004672
Zm00001d022126	GO:0004672
Zm00001d019701	GO:0004672
Zm00001d030213	GO:0004672
Zm00001d011666	GO:0004672
Zm00001d053769	GO:0004672
Zm00001d042562	GO:0004672
Zm00001d041918	GO:0004672
Zm00001d033275	GO:0004672
Zm00001d026677	GO:0004672
Zm00001d003101	GO:0004672
Zm00001d002802	GO:0004672
Zm00001d032344	GO:0004672
Zm00001d044343	GO:0004672
Zm00001d003245	GO:0004672
Zm00001d045368	GO:0004672
Zm00001d048968	GO:0004672
Zm00001d027463	GO:0004672
Zm00001d029948	GO:0004672
Zm00001d044293	GO:0004672
Zm00001d030021	GO:0004672
Zm00001d028447	GO:0004672
Zm00001d042561	GO:0004672
Zm00001d045070	GO:0004672
Zm00001d005361	GO:0004672
Zm00001d038991	GO:0004672
Zm00001d035097	GO:0004672
Zm00001d045124	GO:0004672
Zm00001d015434	GO:0008270
Zm00001d015618	GO:0008270
Zm00001d047068	GO:0008270
Zm00001d018862	GO:0008270
Zm00001d002568	GO:0008270
Zm00001d018501	GO:0008270
Zm00001d014688	GO:0008270
Zm00001d000390	GO:0008270
Zm00001d009193	GO:0008270
Zm00001d008428	GO:0008270
Zm00001d009021	GO:0008270
Zm00001d048385	GO:0008270
Zm00001d005936	GO:0008270
Zm00001d049545	GO:0008270
Zm00001d010589	GO:0008270
Zm00001d032557	GO:0008270
Zm00001d006409	GO:0008270
Zm00001d005459	GO:0008270
Zm00001d035844	GO:0008270
Zm00001d047806	GO:0008270
Zm00001d026032	GO:0008270
Zm00001d023331	GO:0008270
Zm00001d020825	GO:0008270
Zm00001d025770	GO:0008270
Zm00001d005168	GO:0008270
Zm00001d020727	GO:0008270
Zm00001d048683	GO:0008270
Zm00001d009150	GO:0008270
Zm00001d018328	GO:0008270
Zm00001d004925	GO:0008270
Zm00001d041951	GO:0008270
Zm00001d025504	GO:0008270
Zm00001d016840	GO:0008270
Zm00001d034751	GO:0008270
Zm00001d013443	GO:0008270
Zm00001d020861	GO:0008270
Zm00001d046354	GO:0008270
Zm00001d048617	GO:0008270
Zm00001d013432	GO:0008270
Zm00001d037300	GO:0008270
Zm00001d002576	GO:0008270
Zm00001d029214	GO:0008270
Zm00001d047507	GO:0008270
Zm00001d006839	GO:0008270
Zm00001d005795	GO:0008270
Zm00001d025098	GO:0008270
Zm00001d046148	GO:0008270
Zm00001d020531	GO:0008270
Zm00001d034282	GO:0008270
Zm00001d012961	GO:0008270
Zm00001d002535	GO:0008270
Zm00001d025750	GO:0008270
Zm00001d046888	GO:0008270
Zm00001d011454	GO:0008270
Zm00001d002790	GO:0008270
Zm00001d025957	GO:0008270
Zm00001d011763	GO:0008270
Zm00001d020926	GO:0008270
Zm00001d025926	GO:0008270
Zm00001d039216	GO:0008270
Zm00001d037945	GO:0008270
Zm00001d038208	GO:0008270
Zm00001d041073	GO:0008270
Zm00001d045517	GO:0008270
Zm00001d002565	GO:0008270
Zm00001d003050	GO:0008270
Zm00001d021278	GO:0008270
Zm00001d047782	GO:0008270
Zm00001d030985	GO:0008270
Zm00001d005185	GO:0008270
Zm00001d003791	GO:0008270
Zm00001d052941	GO:0008270
Zm00001d004443	GO:0008270
Zm00001d049606	GO:0008270
Zm00001d046156	GO:0008270
Zm00001d015468	GO:0008270
Zm00001d007027	GO:0008270
Zm00001d017247	GO:0008270
Zm00001d043432	GO:0008270
Zm00001d002806	GO:0008270
Zm00001d034389	GO:0008270
Zm00001d023539	GO:0008270
Zm00001d014612	GO:0008270
Zm00001d024406	GO:0008270
Zm00001d011970	GO:0008270
Zm00001d005149	GO:0008270
Zm00001d048893	GO:0008270
Zm00001d016143	GO:0008270
Zm00001d016874	GO:0008270
Zm00001d029811	GO:0008270
Zm00001d012463	GO:0008270
Zm00001d047303	GO:0008270
Zm00001d041291	GO:0008270
Zm00001d027621	GO:0008270
Zm00001d002478	GO:0008270
Zm00001d014811	GO:0008270
Zm00001d046827	GO:0008270
Zm00001d037605	GO:0008270
Zm00001d048796	GO:0008270
Zm00001d028567	GO:0008270
Zm00001d009967	GO:0008270
Zm00001d019600	GO:0008270
Zm00001d032550	GO:0008270
Zm00001d042899	GO:0008270
Zm00001d029663	GO:0008270
Zm00001d035608	GO:0008270
Zm00001d007915	GO:0008270
Zm00001d053397	GO:0008270
Zm00001d010635	GO:0008270
Zm00001d036711	GO:0008270
Zm00001d046152	GO:0008270
Zm00001d031128	GO:0008270
Zm00001d002881	GO:0008270
Zm00001d006294	GO:0008270
Zm00001d054003	GO:0008270
Zm00001d029086	GO:0008270
Zm00001d029560	GO:0008270
Zm00001d007159	GO:0008270
Zm00001d022597	GO:0008270
Zm00001d045661	GO:0008270
Zm00001d042284	GO:0008270
Zm00001d042200	GO:0008270
Zm00001d007774	GO:0008270
Zm00001d018421	GO:0008270
Zm00001d016281	GO:0008270
Zm00001d009108	GO:0008270
Zm00001d046143	GO:0008270
Zm00001d052501	GO:0008270
Zm00001d012993	GO:0008270
Zm00001d047783	GO:0008270
Zm00001d022481	GO:0008270
Zm00001d010322	GO:0008270
Zm00001d037846	GO:0008270
Zm00001d011060	GO:0008270
Zm00001d045568	GO:0008270
Zm00001d007419	GO:0008270
Zm00001d019718	GO:0008270
Zm00001d053289	GO:0008270
Zm00001d005005	GO:0008270
Zm00001d049857	GO:0008270
Zm00001d032646	GO:0008270
Zm00001d034369	GO:0008270
Zm00001d046554	GO:0008270
Zm00001d034108	GO:0008270
Zm00001d006369	GO:0008270
Zm00001d003234	GO:0008270
Zm00001d025222	GO:0008270
Zm00001d036418	GO:0008270
Zm00001d017072	GO:0008270
Zm00001d012720	GO:0008270
Zm00001d002539	GO:0008270
Zm00001d034768	GO:0008270
Zm00001d041923	GO:0008270
Zm00001d040670	GO:0008270
Zm00001d051981	GO:0008270
Zm00001d050330	GO:0008270
Zm00001d016721	GO:0008270
Zm00001d045043	GO:0008270
Zm00001d035304	GO:0008270
Zm00001d035677	GO:0008270
Zm00001d052639	GO:0008270
Zm00001d019336	GO:0008270
Zm00001d017252	GO:0008270
Zm00001d033931	GO:0008270
Zm00001d039007	GO:0008270
Zm00001d036742	GO:0008270
Zm00001d031977	GO:0008270
Zm00001d031535	GO:0008270
Zm00001d033207	GO:0008270
Zm00001d008914	GO:0008270
Zm00001d045953	GO:0008270
Zm00001d043422	GO:0008270
Zm00001d004917	GO:0008270
Zm00001d010758	GO:0008270
Zm00001d047859	GO:0008270
Zm00001d018902	GO:0008270
Zm00001d014306	GO:0008270
Zm00001d027622	GO:0008270
Zm00001d051894	GO:0008270
